src_title,db_type,fonds_title,creator,image_title,subjects,names,creation_date,image_number,description,image_url
Title based on content of image.,Photographs,,Chris Bruun,Bus Stop,"Bus stops, Buses, Snow, Winter",,7 November 2012 (13:55:45),EA-784-1268,Bus is eastbound on 104 Avenue at 120 Street; Molson's building across the street in the background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNjQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking Northeast Towards Downtown,"Aerial views, Buildings, Steam, Streets",,6 December 2010 (09:55:32),EA-784-127,"Looking from 120 Street along 104 Avenue; includes Grant MacEwan, Epcor (under construction), CN Tower and Quest condo.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTI4ODY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk0MTM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Trees - Image 1 of 3,"Aerial views, Buildings, Trees, Snow",,7 November 2012 (15:09:21),EA-784-1272,Aerial view taken from 104 Avenue and 120 Street looking directly down to the street; includes Cedar Village (10305 - 120 Street).,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNjg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MTg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Trees - Image 2 of 3,"Aerial views, Buildings, Trees, Snow",,7 November 2012 (15:09:34),EA-784-1273,Aerial view taken from 104 Avenue and 120 Street looking directly down to the street; includes Cedar Village (10305 - 120 Street).,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNjk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MTk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Trees - Image 3 of 3,"Aerial views, Buildings, Trees, Snow",,7 November 2012 (15:09:43),EA-784-1274,Aerial view taken from 104 Avenue and 120 Street looking directly down to the street; includes partial of intersection at 103 Avenue and 120 Street.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNzA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MjA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Nightfall - Image 1 of 9,"Aerial views, Buildings, Night photographs, Trees, Snow",,7 November 2012 (17:03:52),EA-784-1275,Aerial view taken from 104 Avenue and 120 Street looking northeast across 104 Avenue; San Carlos Place (10325 - 120 Street) in the foreground; low rise buildings on 119 Street in the mid-ground; and Oliver Square shopping plaza in the background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNzE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MjE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Nightfall - Image 2 of 9,"Aerial views, Buildings, Night photographs, Trees, Snow",,7 November 2012 (17:04:56),EA-784-1276,Aerial view taken from 104 Avenue and 120 Street looking northeast across 104 Avenue; includes Oliver Square shopping plaza.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNzI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MjI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Nightfall - Image 3 of 9,"Aerial views, Automobiles, Night photographs, Trees, Snow",,7 November 2012 (17:06:25),EA-784-1277,"Aerial view taken from 104 Avenue and 120 Street looking directly down to intersection of 103 Avenue and 120 Street; top of the image is the fencing for the Peace Garden Park, bottom of the image is the fencing for Kiwanis Place (10330 - 120 Street).",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNzM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MjM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Nightfall - Image 4 of 9,"Aerial views, Buildings, Night photographs, Trees, Snow",,7 November 2012 (17:07:20),EA-784-1278,Aerial view taken from 104 Avenue and 120 Street looking southeast towards Jasper Avenue; includes Peace Garden Park and Edmonton Academy on 120 Street; low rise buildings on 119 Street; condos on or near Jasper Avenue in the background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNzQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MjQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Nightfall - Image 5 of 9,"Aerial views, Houses, Night photographs, Trees, Snow",,7 November 2012 (17:08:19),EA-784-1279,Aerial view taken from 104 Avenue and 120 Street looking directly down to the street; includes homes (10315 and 10311 - 120 Street) and partial of Cedar Village (10305 - 120 Street).,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNzU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MjU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking Northeast Towards Downtown,"Aerial views, Buildings, Steam, Streets",,6 December 2010 (09:57:26),EA-784-128,"Looking from 120 Street along 104 Avenue; includes Grant MacEwan, Epcor (under construction), CN Tower and the Quest, Alta Vista and Venetian condos.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTI4ODc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk0MTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Nightfall - Image 6 of 9,"Aerial views, Houses, Night photographs, Trees, Snow",,7 November 2012 (17:08:19),EA-784-1280,Aerial view taken from 104 Avenue and 120 Street looking directly down to the street; includes homes (10315 and 10311 - 120 Street) and partial of Cedar Village (10305 - 120 Street).,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNzY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MjY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Nightfall - Image 7 of 9,"Aerial views, Houses, Night photographs, Trees, Snow",,7 November 2012 (18:02:29),EA-784-1281,"Aerial view taken from 104 Avenue and 120 Street looking southeast across Oliver towards Jasper Avenue; includes Peace Garden Park and Edmonton Academy on Jasper Avenue, low rise buildings on 119 Street and condos on or near Jasper Avenue in the background.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNzc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2Mjc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Nightfall - Image 8 of 9,"Aerial views, Buildings, Night photographs, Trees, Snow",,7 November 2012 (18:02:42),EA-784-1282,"Aerial view taken from 104 Avenue and 120 Street looking directly down to street; includes Cedar Village (10305 - 120 Street), Peace Garden Park (southeast corner of 103 Avenue and 120 Street) and low rise buildings on 119 Street.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNzg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2Mjg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Nightfall - Image 9 of 9,"Aerial views, Automobiles, Night photographs, Trees, Snow",,7 November 2012 (21:24:46),EA-784-1283,Aerial view taken from 104 Avenue and 120 Street looking directly down to intersection of 103 Avenue and 120 Street; includes partial of Cedar Village (10305 - 120 Street) and gazebo from front garden of Kiwanis Place (10330 - 120 Street).,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyNzk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2Mjk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,After A Snowfall - Image 3 of 4,"Streets, Snow, Snow removal, Winter",,8 November 2012 (10:34:55),EA-784-1286,Shovelling snow; looking south on 120 Street (at 103 Avenue); Edmonton Academy is in the background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyODM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MzM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,After A Snowfall - Image 4 of 4,"Streets, Snow, Snow removal, Winter",,8 November 2012 (10:35:44),EA-784-1287,Shovelling snow; looking south on 120 Street (at 103 Avenue); Edmonton Academy is in the background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyODQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MzQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Cycling - Image 1 of 2,"Streets, Snow, Winter",,9 November 2012 (11:23:01),EA-784-1289,Taken from inside a bus on 104 Avenue heading west approaching 120 Street.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyODY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2MzY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking Northeast Towards Downtown,"Aerial views, Buildings, Streets",,7 December 2010 (15:20:29),EA-784-129,"Looking from 120 Street along 104 Avenue; includes Grant MacEwan, Epcor (under construction), CN Tower and the Quest and Venetian condos.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTI4ODg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk0MTU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Cycling - Image 2 of 2,"Cycling, Streets, Snow, Winter",,9 November 2012 (11:24:41),EA-784-1290,On 104 Avenue near 120 Street.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyODc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2Mzc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Bus Stop,"Bus stops, Snow, Streets, Winter",,9 November 2012 (16:39:19),EA-784-1294,Bus is eastbound on 104 Avenue near 114 Street.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyOTE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NDE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,101 Street At 102A Avenue,"Automobiles, Buses, Streets, Winter",,9 November 2012 (16:54:29),EA-784-1295,Under pedway across 101 Street at City Centre Mall.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyOTI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NDI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Corner of 101 Street At 102 Avenue,"Buses, People, Streets, Winter",,9 November 2012 (16:55:57),EA-784-1296,,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyOTM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NDM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Intersection 101 Street and 102 Avenue,"Automobiles, Buses, Streets, Winter",,9 November 2012 (16:58:20),EA-784-1297,Taken from pedway across 101 Street; includes Holt Renfrew.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyOTQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NDQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Intersection 101 Street and 102 Avenue,"Automobiles, Buses, Streets, Winter",,9 November 2012 (16:58:32),EA-784-1298,Taken from pedway across 101 Street; includes Holt Renfrew.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyOTU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NDU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Bus Stop,"Buses, People, Streets, Winter",,9 November 2012 (17:05:37),EA-784-1299,"Outside City Centre Mall, on 102 Avenue between 100A and 100 Streets.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyOTY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NDY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings",,7 December 2010 (16:17:30),EA-784-130,"Looking from 120 Street along 103 Avenue; includes Quest, Legacy, Alta Vista, Grand Centre Manor and Alta Vista condos. Downtown high-rises in the background.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTI4ODk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk0MTY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Pedestrian Crosswalk,"People, Streets, Winter",,9 November 2012 (17:06:14),EA-784-1300,102 Avenue at 100A Street.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyOTc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NDc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Haze - Image 1 of 9,"Aerial views, Buildings, Trees, Snow, Weather",,10 November 2012 (10:53:13),EA-784-1301,"Aerial view taken from 104 Avenue and 120 Street looking southeast towards Jasper Avenue; includes Peace Garden Park, Edmonton Academy and Allin Clinic on 120 Street, low rise buildings on 119 Street and condos on or near Jasper Avenue in the background.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyOTg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NDg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Haze - Image 2 of 9,"Aerial views, Buildings, Trees, Snow, Weather",,10 November 2012 (10:53:35),EA-784-1302,"Aerial view taken from 104 Avenue and 120 Street looking southeast towards Jasper Avenue; includes Peace Garden Park, low rise buildings on 103 Avenue and 119 Street, and condos on or near Jasper Avenue in the background.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQyOTk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NDk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Haze - Image 3 of 9,"Aerial views, Buildings, Trees, Snow, Weather",,10 November 2012 (10:54:08),EA-784-1303,"Aerial view taken from 104 Avenue and 120 Street looking southeast towards Jasper Avenue; includes gazebo in front garden of Kiwanis Place (10330 - 120 Street), Peace Garden Park and Edmonton Academy on 120 Street, low rise buildings on 103 Avenue and 119 Street, and condos on or near Jasper Avenue in the background.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQzMDA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NTA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Haze - Image 4 of 9,"Aerial views, Buildings, Trees, Snow, Weather",,10 November 2012 (10:53:51),EA-784-1304,Aerial view taken from 104 Avenue and 120 Street looking directly down to street; include homes (10315 and 10311 - 120 Street) and low rise buildings on 103 Avenue and 119 Street.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQzMDE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NTE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Haze - Image 5 of 9,"Aerial views, Buildings, Trees, Snow, Weather",,10 November 2012 (10:54:25),EA-784-1305,"Aerial view taken from 104 Avenue and 120 Street looking south on 120 Street towards Jasper Avenue; includes partial of Edmonton Academy, Allin Clinic, Laurier Manor and Oliver Pointe on 120 Street; crane and construction of The Pearl in the background.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQzMDI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NTI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Haze - Image 6 of 9,"Aerial views, Buildings, Trees, Snow, Weather",,10 November 2012 (10:54:37),EA-784-1306,"Aerial view taken from 104 Avenue and 120 Street looking southeast towards Jasper Avenue; includes partial of Peace Garden Park and Edmonton Academy on 120 Street, and condos on or near Jasper Avenue in the background.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQzMDM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NTM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Haze - Image 7 of 9,"Aerial views, Buildings, Trees, Snow, Weather",,10 November 2012 (10:55:02),EA-784-1307,"Aerial view taken from 104 Avenue and 120 Street looking northeast towards downtown; includes San Carlos Place (10325 - 120 Place), low rise buildings on 119 Street and Oliver Square shopping plaza in the background.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQzMDQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Winter Haze - Image 8 of 9,"Aerial views, Buildings, Trees, Snow, Weather",,10 November 2012 (10:55:21),EA-784-1308,"Aerial view taken from 104 Avenue and 120 Street looking southeast towards Jasper Avenue; includes homes (10315 and 10311 - 120 Street), Cedar Village (10305 - 120 Street), Peace Garden Park, low rise buildings on 103 Avenue and 119 Street; condos on or near Jasper Avenue in the background.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQzMDU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NTU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes",,7 December 2010 (16:26:28),EA-784-131,"Looking from 120 Street along 103 Avenue; includes Quest, Legacy, Alta Vista, Grand Centre Manor and Alta Vista condos. Downtown buildings in the background include Bell, HSBC, Manulife, Commerce Place, NorQuest College, Icon, Coast Plaza Hotel, Enbrigde and Capital Centre.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTI4OTA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk0MTc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Southwest Corner of 104 Avenue and 119 Street,"Automobiles, Buildings, Houses, Snow, Trees",,10 November 2012 (12:27:26),EA-784-1312,Includes home (Appleton Centre daycare) at 10344 - 119 Street and partial of low rise building (10332 - 119 Street); Kiwanis Place (10330 - 120 Street) and Lamplighter (10333 - 121 Street) in the background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQzMDk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NTk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Homeless,"Homeless persons, Grocery carts, Snow, Winter",,10 November 2012 (12:29:31),EA-784-1313,Heading east on 104 Avenue at 119 Street.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTQzMTA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzA2NjA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
